% Model,attempt10-785nm_step3.mph
% Version,COMSOL 6.1.0.282
% Date,"Nov 11 2025, 16:27"
% Table,E^4 - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
330.0,280.0,0.785,6.961485214642128e+18
330.0,285.0,0.785,7.233219008280089e+18
330.0,290.0,0.785,7.362701853141622e+18
330.0,295.0,0.785,7.59343353353399e+18
330.0,300.0,0.785,7.519074029366814e+18
330.0,305.0,0.785,7.652646358972587e+18
330.0,310.0,0.785,8.04494389871952e+18
330.0,315.0,0.785,8.012125742934801e+18
330.0,320.0,0.785,8.057756334035581e+18
330.0,325.0,0.785,8.41430733947118e+18
330.0,330.0,0.785,8.657891151403022e+18
330.0,335.0,0.785,8.497644894180392e+18
330.0,340.0,0.785,8.917793404608862e+18
330.0,345.0,0.785,8.986968311824189e+18
330.0,350.0,0.785,9.643040887623987e+18
330.0,355.0,0.785,9.6251337086241e+18
330.0,360.0000000000001,0.785,1.026241687363785e+19
330.0,365.0,0.785,1.058477927000084e+19
330.0,370.0,0.785,1.136373092115444e+19
330.0,375.0,0.785,1.128687787976837e+19
330.0,380.0,0.785,1.176829978682019e+19
330.0,385.0,0.785,1.224305546088981e+19
330.0,390.0,0.785,1.374283608728261e+19
330.0,395.0,0.785,1.41538814659187e+19
330.0,400.0,0.785,1.543314722055723e+19
330.0,405.0,0.785,1.756863080468657e+19
330.0,410.0,0.785,1.901990039545661e+19
330.0,415.0000000000001,0.785,2.229337969499067e+19
330.0,420.0,0.785,2.351830499460402e+19
330.0,425.0,0.785,2.797632539733167e+19
330.0,430.0,0.785,3.482619340858785e+19
330.0,435.0,0.785,4.307673911311924e+19
330.0,440.0,0.785,5.614653558534855e+19
330.0,445.0,0.785,8.852295774685074e+19
330.0,450.0,0.785,1.434701116341504e+20
330.0,455.0,0.785,3.029365960594091e+20
330.0,460.0,0.785,9.031122551267757e+20
330.0,465.0000000000001,0.785,3.943352587167279e+21
330.0,470.0000000000001,0.785,4.061829489464481e+21
330.0,475.0,0.785,3.838216208270427e+20
330.0,480.00000000000006,0.785,3.791655523642952e+19
330.0,485.0,0.785,3.653245906202451e+18
330.0,490.00000000000006,0.785,6.673162500455494e+17
330.0,495.0,0.785,2.633526965728188e+21
330.0,500.00000000000006,0.785,1.384404482818224e+20
