% Model,attempt10-785nm_step12.mph
% Version,COMSOL 6.1.0.282
% Date,"Dec 3 2025, 16:16"
% Table,Table 3 - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
4.849999999999999E2,2.050000000000000E2,7.850000000000000E-1,9.657720666664031E19
4.849999999999999E2,2.100000000000000E2,7.850000000000000E-1,1.068533385476918E20
4.849999999999999E2,2.150000000000000E2,7.850000000000000E-1,1.091468548849036E20
4.849999999999999E2,2.200000000000000E2,7.850000000000000E-1,1.215402818433256E20
4.849999999999999E2,2.250000000000000E2,7.850000000000000E-1,1.357359950769778E20
4.849999999999999E2,2.300000000000000E2,7.850000000000000E-1,1.421173529536476E20
4.849999999999999E2,2.350000000000000E2,7.850000000000000E-1,1.575784279023074E20
4.849999999999999E2,2.400000000000000E2,7.850000000000000E-1,1.779796975386941E20
4.849999999999999E2,2.450000000000000E2,7.850000000000000E-1,1.943106185220025E20
4.849999999999999E2,2.500000000000000E2,7.850000000000000E-1,2.195689352445921E20
4.849999999999999E2,2.550000000000000E2,7.850000000000000E-1,2.561166271808514E20
4.849999999999999E2,2.599999999999999E2,7.850000000000000E-1,2.915548869305519E20
4.849999999999999E2,2.650000000000000E2,7.850000000000000E-1,3.136197157263866E20
4.849999999999999E2,2.700000000000000E2,7.850000000000000E-1,3.661231397423012E20
4.849999999999999E2,2.750000000000000E2,7.850000000000000E-1,4.377306789965772E20
4.849999999999999E2,2.800000000000000E2,7.850000000000000E-1,4.674194931757648E20
4.849999999999999E2,2.850000000000000E2,7.850000000000000E-1,4.973670941026496E20
4.849999999999999E2,2.900000000000000E2,7.850000000000000E-1,4.533184295919560E20
4.849999999999999E2,2.950000000000000E2,7.850000000000000E-1,3.763221602509657E20
4.849999999999999E2,3.000000000000000E2,7.850000000000000E-1,2.299963446380936E20
4.849999999999999E2,3.050000000000000E2,7.850000000000000E-1,9.508839642533138E19
4.849999999999999E2,3.099999999999999E2,7.850000000000000E-1,2.048246959457903E19
4.849999999999999E2,3.149999999999999E2,7.850000000000000E-1,3.929094961029515E18
4.849999999999999E2,3.199999999999999E2,7.850000000000000E-1,3.731579294497319E19
4.849999999999999E2,3.250000000000000E2,7.850000000000000E-1,2.896860372063421E20
4.849999999999999E2,3.300000000000000E2,7.850000000000000E-1,2.526710327242581E20
4.849999999999999E2,3.350000000000000E2,7.850000000000000E-1,1.030788480514575E20
4.849999999999999E2,3.400000000000000E2,7.850000000000000E-1,4.068426695920359E19
4.849999999999999E2,3.450000000000000E2,7.850000000000000E-1,1.774509049506863E19
4.849999999999999E2,3.500000000000000E2,7.850000000000000E-1,8.686036932383679E18
4.849999999999999E2,3.550000000000000E2,7.850000000000000E-1,4.962304028712189E18
4.849999999999999E2,3.600000000000000E2,7.850000000000000E-1,3.231668629778269E18
4.849999999999999E2,3.649999999999999E2,7.850000000000000E-1,2.389718080103263E18
4.849999999999999E2,3.699999999999999E2,7.850000000000000E-1,1.985265688404761E18
4.849999999999999E2,3.749999999999999E2,7.850000000000000E-1,1.861958025460309E18
4.849999999999999E2,3.799999999999999E2,7.850000000000000E-1,1.968624469890374E18
4.849999999999999E2,3.850000000000000E2,7.850000000000000E-1,2.270948944173029E18
4.849999999999999E2,3.900000000000000E2,7.850000000000000E-1,2.793865036310581E18
