% Model,attempt8 - ate 450nm.mph
% Version,COMSOL 6.1.0.282
% Date,"Sep 18 2025, 10:25"
% Table,E^4_ate_450nm(sem o plano) - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
4.125000000000000E2,6.250000000000000E1,6.330000000000000E-1,4.611532201065509E19
4.125000000000000E2,7.500000000000000E1,6.330000000000000E-1,4.731775081320779E19
4.125000000000000E2,8.750000000000000E1,6.330000000000000E-1,5.385984175839616E19
4.125000000000000E2,1.000000000000000E2,6.330000000000000E-1,5.813937187458671E19
4.125000000000000E2,1.125000000000000E2,6.330000000000000E-1,6.641432712584176E19
4.125000000000000E2,1.250000000000000E2,6.330000000000000E-1,7.521358769955078E19
4.125000000000000E2,1.375000000000000E2,6.330000000000000E-1,8.665686415738212E19
4.125000000000000E2,1.500000000000000E2,6.330000000000000E-1,1.097918708539373E20
4.125000000000000E2,1.625000000000000E2,6.330000000000000E-1,1.243097652435855E20
4.125000000000000E2,1.750000000000000E2,6.330000000000000E-1,1.470470009335160E20
4.125000000000000E2,1.875000000000000E2,6.330000000000000E-1,1.666971987690408E20
4.125000000000000E2,2.000000000000000E2,6.330000000000000E-1,1.574563771608970E20
4.125000000000000E2,2.125000000000000E2,6.330000000000000E-1,8.949879213918755E19
4.125000000000000E2,2.250000000000000E2,6.330000000000000E-1,1.733111654062288E19
4.125000000000000E2,2.375000000000000E2,6.330000000000000E-1,2.158747098211393E20
4.125000000000000E2,2.500000000000000E2,6.330000000000000E-1,1.339734460292847E19
4.125000000000000E2,2.625000000000000E2,6.330000000000000E-1,1.181540977602232E18
4.125000000000000E2,2.750000000000000E2,6.330000000000000E-1,1.320001689165968E18
4.125000000000000E2,2.874999999999999E2,6.330000000000000E-1,5.497332952119878E18
4.125000000000000E2,3.000000000000000E2,6.330000000000000E-1,2.465376088085352E19
4.125000000000000E2,3.125000000000000E2,6.330000000000000E-1,1.915908532849148E20
4.125000000000000E2,3.250000000000000E2,6.330000000000000E-1,8.176463899060277E20
4.125000000000000E2,3.374999999999999E2,6.330000000000000E-1,1.460563593839680E19
4.125000000000000E2,3.500000000000000E2,6.330000000000000E-1,1.686329894677130E19
4.125000000000000E2,3.625000000000000E2,6.330000000000000E-1,3.640673237508628E20
4.125000000000000E2,3.749999999999999E2,6.330000000000000E-1,3.053584435489404E19
4.125000000000000E2,3.875000000000000E2,6.330000000000000E-1,2.350903564388026E19
4.125000000000000E2,4.000000000000000E2,6.330000000000000E-1,3.393724967803591E19
4.125000000000000E2,4.125000000000000E2,6.330000000000000E-1,5.556790219709245E19
4.125000000000000E2,4.249999999999999E2,6.330000000000000E-1,1.082711121193978E20
4.125000000000000E2,4.375000000000000E2,6.330000000000000E-1,2.048369183240712E20
4.125000000000000E2,4.500000000000000E2,6.330000000000000E-1,5.060770067780994E20
4.125000000000000E2,4.624999999999999E2,6.330000000000000E-1,1.249334135959305E21
4.125000000000000E2,4.749999999999999E2,6.330000000000000E-1,1.337496720667517E21
4.125000000000000E2,4.874999999999999E2,6.330000000000000E-1,1.379056371087139E20
4.125000000000000E2,5.000000000000000E2,6.330000000000000E-1,2.668833839385749E19
4.249999999999999E2,0.000000000000000E0,6.330000000000000E-1,8.446576650197125E19
4.249999999999999E2,1.250000000000000E1,6.330000000000000E-1,4.809332990266301E19
4.249999999999999E2,2.500000000000000E1,6.330000000000000E-1,4.249630695849238E19
4.249999999999999E2,3.750000000000000E1,6.330000000000000E-1,4.037007554375331E19
4.249999999999999E2,5.000000000000000E1,6.330000000000000E-1,4.334144576747545E19
4.249999999999999E2,6.250000000000000E1,6.330000000000000E-1,4.669636207097644E19
4.249999999999999E2,7.500000000000000E1,6.330000000000000E-1,4.804354067881878E19
4.249999999999999E2,8.750000000000000E1,6.330000000000000E-1,5.218333340750478E19
4.249999999999999E2,1.000000000000000E2,6.330000000000000E-1,5.796015394401003E19
4.249999999999999E2,1.125000000000000E2,6.330000000000000E-1,6.546363048769390E19
4.249999999999999E2,1.250000000000000E2,6.330000000000000E-1,7.174570792393229E19
4.249999999999999E2,1.375000000000000E2,6.330000000000000E-1,8.792303863586808E19
4.249999999999999E2,1.500000000000000E2,6.330000000000000E-1,1.007173956013440E20
4.249999999999999E2,1.625000000000000E2,6.330000000000000E-1,1.200537275627947E20
4.249999999999999E2,1.750000000000000E2,6.330000000000000E-1,1.257523319293518E20
4.249999999999999E2,1.875000000000000E2,6.330000000000000E-1,1.246615152819185E20
4.249999999999999E2,2.000000000000000E2,6.330000000000000E-1,7.752630970844200E19
4.249999999999999E2,2.125000000000000E2,6.330000000000000E-1,1.812296792076336E19
4.249999999999999E2,2.250000000000000E2,6.330000000000000E-1,1.820514266376729E20
4.249999999999999E2,2.375000000000000E2,6.330000000000000E-1,1.344630883690449E19
4.249999999999999E2,2.500000000000000E2,6.330000000000000E-1,1.362555029934746E18
4.249999999999999E2,2.625000000000000E2,6.330000000000000E-1,1.889980004195082E18
4.249999999999999E2,2.750000000000000E2,6.330000000000000E-1,9.218296777585383E18
4.249999999999999E2,2.874999999999999E2,6.330000000000000E-1,6.242638689684402E19
4.249999999999999E2,3.000000000000000E2,6.330000000000000E-1,8.631806577677086E20
4.249999999999999E2,3.125000000000000E2,6.330000000000000E-1,3.221445569389190E19
4.249999999999999E2,3.250000000000000E2,6.330000000000000E-1,1.405658367241407E19
4.249999999999999E2,3.374999999999999E2,6.330000000000000E-1,9.643634344611858E19
4.249999999999999E2,3.500000000000000E2,6.330000000000000E-1,2.738942477498072E20
4.249999999999999E2,3.625000000000000E2,6.330000000000000E-1,3.024227207739718E19
