% Model,attempt8.mph
% Version,COMSOL 6.1.0.282
% Date,"Aug 27 2025, 15:25"
% Table,ewfd.normE^4_ate 200nm  - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
1.125000000000000E2,1.500000000000000E2,6.330000000000000E-1,1.780326619021338E17
1.125000000000000E2,1.625000000000000E2,6.330000000000000E-1,1.733650806049694E17
1.125000000000000E2,1.750000000000000E2,6.330000000000000E-1,1.740702246639890E17
1.125000000000000E2,1.875000000000000E2,6.330000000000000E-1,1.724835102208677E17
1.125000000000000E2,2.000000000000000E2,6.330000000000000E-1,1.715410115175849E17
1.125000000000000E2,2.125000000000000E2,6.330000000000000E-1,1.768636823852222E17
1.125000000000000E2,2.250000000000000E2,6.330000000000000E-1,1.715743581788780E17
1.125000000000000E2,2.375000000000000E2,6.330000000000000E-1,1.672201887860305E17
1.125000000000000E2,2.500000000000000E2,6.330000000000000E-1,1.670861297502071E17
1.125000000000000E2,2.625000000000000E2,6.330000000000000E-1,1.661542019769044E17
1.125000000000000E2,2.750000000000000E2,6.330000000000000E-1,1.708482315331663E17
1.125000000000000E2,2.874999999999999E2,6.330000000000000E-1,1.716958719666700E17
1.125000000000000E2,3.000000000000000E2,6.330000000000000E-1,1.640718870067262E17
1.125000000000000E2,3.125000000000000E2,6.330000000000000E-1,1.617198801552734E17
1.125000000000000E2,3.250000000000000E2,6.330000000000000E-1,1.617700874484058E17
1.125000000000000E2,3.374999999999999E2,6.330000000000000E-1,1.613537071884012E17
1.125000000000000E2,3.500000000000000E2,6.330000000000000E-1,1.625811954970892E17
1.125000000000000E2,3.625000000000000E2,6.330000000000000E-1,1.629173988165021E17
1.125000000000000E2,3.749999999999999E2,6.330000000000000E-1,1.609452289910305E17
1.125000000000000E2,3.875000000000000E2,6.330000000000000E-1,1.522596894461685E17
1.125000000000000E2,4.000000000000000E2,6.330000000000000E-1,1.595973605838673E17
1.125000000000000E2,4.125000000000000E2,6.330000000000000E-1,1.596729589539835E17
1.125000000000000E2,4.249999999999999E2,6.330000000000000E-1,1.640646029575983E17
1.125000000000000E2,4.375000000000000E2,6.330000000000000E-1,1.556274256590460E17
1.125000000000000E2,4.500000000000000E2,6.330000000000000E-1,1.598791805974456E17
1.125000000000000E2,4.624999999999999E2,6.330000000000000E-1,1.554883538565344E17
1.125000000000000E2,4.749999999999999E2,6.330000000000000E-1,1.529621390138413E17
1.125000000000000E2,4.874999999999999E2,6.330000000000000E-1,1.440210948980217E17
1.125000000000000E2,5.000000000000000E2,6.330000000000000E-1,1.451899689713398E17
1.250000000000000E2,0.000000000000000E0,6.330000000000000E-1,1.154611702152816E18
1.250000000000000E2,1.250000000000000E1,6.330000000000000E-1,3.326741054271753E17
1.250000000000000E2,2.500000000000000E1,6.330000000000000E-1,2.930428664574271E17
1.250000000000000E2,3.750000000000000E1,6.330000000000000E-1,2.796077959270785E17
1.250000000000000E2,5.000000000000000E1,6.330000000000000E-1,2.681624655578816E17
1.250000000000000E2,6.250000000000000E1,6.330000000000000E-1,2.671134961527967E17
1.250000000000000E2,7.500000000000000E1,6.330000000000000E-1,2.706784272855546E17
1.250000000000000E2,8.750000000000000E1,6.330000000000000E-1,2.678585977701491E17
1.250000000000000E2,1.000000000000000E2,6.330000000000000E-1,2.661827311904174E17
1.250000000000000E2,1.125000000000000E2,6.330000000000000E-1,2.651836985553617E17
1.250000000000000E2,1.250000000000000E2,6.330000000000000E-1,2.699820825489020E17
1.250000000000000E2,1.375000000000000E2,6.330000000000000E-1,2.680882029901553E17
1.250000000000000E2,1.500000000000000E2,6.330000000000000E-1,2.635813393478356E17
1.250000000000000E2,1.625000000000000E2,6.330000000000000E-1,2.576028458909698E17
1.250000000000000E2,1.750000000000000E2,6.330000000000000E-1,2.556679437128707E17
1.250000000000000E2,1.875000000000000E2,6.330000000000000E-1,2.584961353982132E17
1.250000000000000E2,2.000000000000000E2,6.330000000000000E-1,2.523063161812885E17
1.250000000000000E2,2.125000000000000E2,6.330000000000000E-1,2.544904360298379E17
1.250000000000000E2,2.250000000000000E2,6.330000000000000E-1,2.533506530685650E17
1.250000000000000E2,2.375000000000000E2,6.330000000000000E-1,2.531298446171690E17
1.250000000000000E2,2.500000000000000E2,6.330000000000000E-1,2.511597761360433E17
1.250000000000000E2,2.625000000000000E2,6.330000000000000E-1,2.512448813161628E17
1.250000000000000E2,2.750000000000000E2,6.330000000000000E-1,2.452754315682876E17
1.250000000000000E2,2.874999999999999E2,6.330000000000000E-1,2.453106488662808E17
1.250000000000000E2,3.000000000000000E2,6.330000000000000E-1,2.507501497827149E17
1.250000000000000E2,3.125000000000000E2,6.330000000000000E-1,2.482198531275458E17
