% Model,attempt9-2.mph
% Version,COMSOL 6.1.0.282
% Date,"Sep 19 2025, 11:18"
% Table,E^4_ate_300nm - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
2.625000000000000E2,2.125000000000000E2,6.330000000000000E-1,1.280590726464051E19
2.625000000000000E2,2.250000000000000E2,6.330000000000000E-1,1.321089739674239E19
2.625000000000000E2,2.375000000000000E2,6.330000000000000E-1,1.382507849523862E19
2.625000000000000E2,2.500000000000000E2,6.330000000000000E-1,1.451726782744962E19
2.625000000000000E2,2.625000000000000E2,6.330000000000000E-1,1.583341652871630E19
2.625000000000000E2,2.750000000000000E2,6.330000000000000E-1,1.748818816628888E19
2.625000000000000E2,2.874999999999999E2,6.330000000000000E-1,2.095954634364588E19
2.625000000000000E2,3.000000000000000E2,6.330000000000000E-1,2.370322750902012E19
2.750000000000000E2,1.625000000000000E2,6.330000000000000E-1,1.446716792799763E19
2.750000000000000E2,1.750000000000000E2,6.330000000000000E-1,1.496599534111841E19
2.750000000000000E2,1.875000000000000E2,6.330000000000000E-1,1.594519409741916E19
2.750000000000000E2,2.000000000000000E2,6.330000000000000E-1,1.605752561869792E19
2.750000000000000E2,2.125000000000000E2,6.330000000000000E-1,1.744701947352840E19
2.750000000000000E2,2.250000000000000E2,6.330000000000000E-1,1.895716825440225E19
2.750000000000000E2,2.375000000000000E2,6.330000000000000E-1,2.044585218274622E19
2.750000000000000E2,2.500000000000000E2,6.330000000000000E-1,2.249549426711491E19
2.750000000000000E2,2.625000000000000E2,6.330000000000000E-1,2.519454060681382E19
2.750000000000000E2,2.750000000000000E2,6.330000000000000E-1,2.904777098189933E19
2.750000000000000E2,2.874999999999999E2,6.330000000000000E-1,3.419367790541219E19
2.750000000000000E2,3.000000000000000E2,6.330000000000000E-1,4.227986832751863E19
2.874999999999999E2,1.625000000000000E2,6.330000000000000E-1,1.964234050781106E19
2.874999999999999E2,1.750000000000000E2,6.330000000000000E-1,2.071128743710679E19
2.874999999999999E2,1.875000000000000E2,6.330000000000000E-1,2.171342418067060E19
2.874999999999999E2,2.000000000000000E2,6.330000000000000E-1,2.348515798731490E19
2.874999999999999E2,2.125000000000000E2,6.330000000000000E-1,2.583121161759664E19
2.874999999999999E2,2.250000000000000E2,6.330000000000000E-1,2.819390612686537E19
2.874999999999999E2,2.375000000000000E2,6.330000000000000E-1,3.189833267493234E19
2.874999999999999E2,2.500000000000000E2,6.330000000000000E-1,3.631791855724646E19
2.874999999999999E2,2.625000000000000E2,6.330000000000000E-1,4.289461810537730E19
2.874999999999999E2,2.750000000000000E2,6.330000000000000E-1,5.131061937832143E19
2.874999999999999E2,2.874999999999999E2,6.330000000000000E-1,6.813983853700320E19
2.874999999999999E2,3.000000000000000E2,6.330000000000000E-1,1.019000837474477E20
3.000000000000000E2,1.625000000000000E2,6.330000000000000E-1,2.672180913876374E19
3.000000000000000E2,1.750000000000000E2,6.330000000000000E-1,2.869736315766379E19
3.000000000000000E2,1.875000000000000E2,6.330000000000000E-1,3.237261449209428E19
3.000000000000000E2,2.000000000000000E2,6.330000000000000E-1,3.304739851595980E19
3.000000000000000E2,2.125000000000000E2,6.330000000000000E-1,3.973853753408311E19
3.000000000000000E2,2.250000000000000E2,6.330000000000000E-1,4.224321893575225E19
3.000000000000000E2,2.375000000000000E2,6.330000000000000E-1,4.784963886497415E19
3.000000000000000E2,2.500000000000000E2,6.330000000000000E-1,6.050600414566335E19
3.000000000000000E2,2.625000000000000E2,6.330000000000000E-1,7.760277364519946E19
3.000000000000000E2,2.750000000000000E2,6.330000000000000E-1,1.007557600228517E20
3.000000000000000E2,2.874999999999999E2,6.330000000000000E-1,1.569045581751913E20
3.000000000000000E2,3.000000000000000E2,6.330000000000000E-1,2.981360443807401E20
3.125000000000000E2,1.625000000000000E2,6.330000000000000E-1,3.742054713309187E19
3.125000000000000E2,1.750000000000000E2,6.330000000000000E-1,3.884867445085250E19
3.125000000000000E2,1.875000000000000E2,6.330000000000000E-1,4.648225808933539E19
3.125000000000000E2,2.000000000000000E2,6.330000000000000E-1,4.874203220174048E19
3.125000000000000E2,2.125000000000000E2,6.330000000000000E-1,5.467969750077723E19
3.125000000000000E2,2.250000000000000E2,6.330000000000000E-1,6.634273887341127E19
3.125000000000000E2,2.375000000000000E2,6.330000000000000E-1,8.034545740849558E19
3.125000000000000E2,2.500000000000000E2,6.330000000000000E-1,1.048278014917106E20
3.125000000000000E2,2.625000000000000E2,6.330000000000000E-1,1.450696559336223E20
3.125000000000000E2,2.750000000000000E2,6.330000000000000E-1,2.198909406632406E20
3.125000000000000E2,2.874999999999999E2,6.330000000000000E-1,3.991603219384662E20
3.125000000000000E2,3.000000000000000E2,6.330000000000000E-1,8.738711777338858E20
3.250000000000000E2,1.625000000000000E2,6.330000000000000E-1,4.825703866340773E19
3.250000000000000E2,1.750000000000000E2,6.330000000000000E-1,5.303901422590362E19
3.250000000000000E2,1.875000000000000E2,6.330000000000000E-1,6.054389021889017E19
3.250000000000000E2,2.000000000000000E2,6.330000000000000E-1,6.940706256313649E19
3.250000000000000E2,2.125000000000000E2,6.330000000000000E-1,8.608439429964825E19
3.250000000000000E2,2.250000000000000E2,6.330000000000000E-1,9.862768421924346E19
3.250000000000000E2,2.375000000000000E2,6.330000000000000E-1,1.348194538329725E20
3.250000000000000E2,2.500000000000000E2,6.330000000000000E-1,1.963321042375323E20
3.250000000000000E2,2.625000000000000E2,6.330000000000000E-1,2.863419873416994E20
3.250000000000000E2,2.750000000000000E2,6.330000000000000E-1,5.049012794265707E20
3.250000000000000E2,2.874999999999999E2,6.330000000000000E-1,9.759469583052402E20
3.250000000000000E2,3.000000000000000E2,6.330000000000000E-1,6.773691655605804E20
3.374999999999999E2,1.625000000000000E2,6.330000000000000E-1,5.972445462803824E19
3.374999999999999E2,1.750000000000000E2,6.330000000000000E-1,6.915198787292740E19
3.374999999999999E2,1.875000000000000E2,6.330000000000000E-1,8.161017445891660E19
