% Model,attempt10-785nm_step7.mph
% Version,COMSOL 6.1.0.282
% Date,"Nov 27 2025, 15:12"
% Table,Table 3 - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
4.199999999999999E2,3.850000000000000E2,7.850000000000000E-1,1.199498052833878E18
4.199999999999999E2,3.900000000000000E2,7.850000000000000E-1,2.354582183903160E19
4.199999999999999E2,3.950000000000000E2,7.850000000000000E-1,6.187138730114887E20
4.199999999999999E2,4.000000000000000E2,7.850000000000000E-1,4.236826896060016E20
4.199999999999999E2,4.050000000000000E2,7.850000000000000E-1,1.099964597886540E20
4.199999999999999E2,4.100000000000000E2,7.850000000000000E-1,3.860044823921434E19
4.199999999999999E2,4.150000000000000E2,7.850000000000000E-1,1.837738227560765E19
4.199999999999999E2,4.199999999999999E2,7.850000000000000E-1,1.062037179260751E19
4.199999999999999E2,4.249999999999999E2,7.850000000000000E-1,7.036405805483292E18
4.199999999999999E2,4.299999999999999E2,7.850000000000000E-1,5.143794247204543E18
4.199999999999999E2,4.349999999999999E2,7.850000000000000E-1,4.081830906949759E18
4.199999999999999E2,4.399999999999999E2,7.850000000000000E-1,3.484686865700033E18
4.199999999999999E2,4.450000000000000E2,7.850000000000000E-1,3.184652971223565E18
4.199999999999999E2,4.500000000000000E2,7.850000000000000E-1,3.087289934015040E18
4.199999999999999E2,4.550000000000000E2,7.850000000000000E-1,3.129613506734378E18
4.199999999999999E2,4.600000000000000E2,7.850000000000000E-1,3.284889837146231E18
4.199999999999999E2,4.650000000000000E2,7.850000000000000E-1,3.560355567576973E18
4.199999999999999E2,4.700000000000000E2,7.850000000000000E-1,3.872568644430087E18
4.199999999999999E2,4.749999999999999E2,7.850000000000000E-1,4.159276110619353E18
4.199999999999999E2,4.800000000000000E2,7.850000000000000E-1,4.681561021922678E18
4.199999999999999E2,4.849999999999999E2,7.850000000000000E-1,5.027838100690907E18
4.199999999999999E2,4.900000000000000E2,7.850000000000000E-1,5.892732553715860E18
4.199999999999999E2,4.949999999999999E2,7.850000000000000E-1,6.353384736026051E18
4.199999999999999E2,5.000000000000000E2,7.850000000000000E-1,6.987126692946280E18
