% Model,attempt10-785nm_step13.mph
% Version,COMSOL 6.1.0.282
% Date,"Dec 3 2025, 16:15"
% Table,Table 3 - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
5.000000000000000E2,7.500000000000000E1,7.850000000000000E-1,4.151980498118027E19
5.000000000000000E2,7.999999999999999E1,7.850000000000000E-1,4.192118415056034E19
5.000000000000000E2,8.500000000000000E1,7.850000000000000E-1,4.266959111449512E19
5.000000000000000E2,9.000000000000000E1,7.850000000000000E-1,4.468796514358524E19
5.000000000000000E2,9.499999999999999E1,7.850000000000000E-1,4.240800340836172E19
5.000000000000000E2,1.000000000000000E2,7.850000000000000E-1,4.541535977657898E19
5.000000000000000E2,1.050000000000000E2,7.850000000000000E-1,4.754750947792303E19
5.000000000000000E2,1.100000000000000E2,7.850000000000000E-1,4.894377957389074E19
5.000000000000000E2,1.150000000000000E2,7.850000000000000E-1,4.846492082725792E19
5.000000000000000E2,1.200000000000000E2,7.850000000000000E-1,5.137674322291116E19
5.000000000000000E2,1.250000000000000E2,7.850000000000000E-1,5.106544262184545E19
5.000000000000000E2,1.300000000000000E2,7.850000000000000E-1,5.393810902266674E19
5.000000000000000E2,1.350000000000000E2,7.850000000000000E-1,5.520800979020102E19
5.000000000000000E2,1.400000000000000E2,7.850000000000000E-1,5.735137593410334E19
5.000000000000000E2,1.450000000000000E2,7.850000000000000E-1,5.987039561107290E19
5.000000000000000E2,1.500000000000000E2,7.850000000000000E-1,6.101907672401440E19
5.000000000000000E2,1.550000000000000E2,7.850000000000000E-1,6.564755561839359E19
5.000000000000000E2,1.600000000000000E2,7.850000000000000E-1,6.742213091426319E19
5.000000000000000E2,1.650000000000000E2,7.850000000000000E-1,7.054899647210245E19
5.000000000000000E2,1.700000000000000E2,7.850000000000000E-1,7.650538340348538E19
5.000000000000000E2,1.750000000000000E2,7.850000000000000E-1,7.862900811830290E19
5.000000000000000E2,1.800000000000000E2,7.850000000000000E-1,8.366622710368145E19
5.000000000000000E2,1.850000000000000E2,7.850000000000000E-1,8.649927253683788E19
5.000000000000000E2,1.900000000000000E2,7.850000000000000E-1,9.128491206274000E19
5.000000000000000E2,1.950000000000000E2,7.850000000000000E-1,9.898341365915619E19
5.000000000000000E2,2.000000000000000E2,7.850000000000000E-1,1.079534511280509E20
5.000000000000000E2,2.050000000000000E2,7.850000000000000E-1,1.149747215702145E20
5.000000000000000E2,2.100000000000000E2,7.850000000000000E-1,1.254109857566029E20
